Date,site_no,flow_cms,gage_id
1980-02-27,10154200,1.5857408,10154200
1980-02-28,10154200,1.5857408,10154200
1980-02-29,10154200,1.5857408,10154200
1980-03-01,10154200,1.4724736,10154200
1980-03-02,10154200,1.557424,10154200
1980-03-03,10154200,1.5291071999999999,10154200
1980-03-04,10154200,1.557424,10154200
1980-03-05,10154200,1.557424,10154200
1980-03-06,10154200,1.557424,10154200
1980-03-07,10154200,1.557424,10154200
1980-03-08,10154200,1.5291071999999999,10154200
1980-03-09,10154200,1.4724736,10154200
1980-03-10,10154200,1.41584,10154200
1980-03-11,10154200,1.5007904,10154200
1980-03-12,10154200,1.4724736,10154200
1980-03-13,10154200,1.3875232,10154200
1980-03-14,10154200,1.6140576,10154200
1980-03-15,10154200,1.5857408,10154200
1980-03-16,10154200,1.4441568,10154200
1980-03-17,10154200,1.3308896,10154200
1980-03-18,10154200,1.5291071999999999,10154200
1980-03-19,10154200,1.5291071999999999,10154200
1980-03-20,10154200,1.5007904,10154200
1980-03-21,10154200,1.5857408,10154200
1980-03-22,10154200,1.5007904,10154200
1980-03-23,10154200,1.5291071999999999,10154200
1980-03-24,10154200,1.4724736,10154200
1980-03-25,10154200,1.5007904,10154200
1980-03-26,10154200,1.3875232,10154200
1980-03-27,10154200,1.5007904,10154200
1980-03-28,10154200,1.5007904,10154200
1980-03-29,10154200,1.4724736,10154200
1980-03-30,10154200,1.4724736,10154200
1980-03-31,10154200,1.4441568,10154200
1980-04-01,10154200,1.4441568,10154200
1980-04-02,10154200,1.4441568,10154200
1980-04-03,10154200,1.41584,10154200
1980-04-04,10154200,1.5007904,10154200
1980-04-05,10154200,1.5857408,10154200
1980-04-06,10154200,1.6140576,10154200
1980-04-07,10154200,1.557424,10154200
1980-04-08,10154200,1.4724736,10154200
1980-04-09,10154200,1.6706912,10154200
1980-04-10,10154200,1.840592,10154200
1980-04-11,10154200,1.7273247999999999,10154200
1980-04-12,10154200,1.7556416,10154200
1980-04-13,10154200,1.7556416,10154200
1980-04-14,10154200,2.0104928,10154200
1980-04-15,10154200,2.4918784,10154200
1980-04-16,10154200,3.2281152,10154200
1980-04-17,10154200,3.964352,10154200
1980-04-18,10154200,5.2952416,10154200
1980-04-19,10154200,6.937616,10154200
1980-04-20,10154200,8.8914752,10154200
1980-04-21,10154200,10.9869184,10154200
1980-04-22,10154200,12.8558272,10154200
1980-04-23,10154200,13.0823616,10154200
1980-04-24,10154200,10.6754336,10154200
1980-04-25,10154200,12.2894912,10154200
1980-04-26,10154200,14.86632,10154200
1980-04-27,10154200,14.4982016,10154200
1980-04-28,10154200,16.7635456,10154200
1980-04-29,10154200,19.8500768,10154200
1980-04-30,10154200,20.4447296,10154200
1980-05-01,10154200,17.273248,10154200
1980-05-02,10154200,16.3671104,10154200
1980-05-03,10154200,16.7635456,10154200
1980-05-04,10154200,19.3120576,10154200
1980-05-05,10154200,22.1720544,10154200
1980-05-06,10154200,22.0304704,10154200
1980-05-07,10154200,25.7399712,10154200
1980-05-08,10154200,24.9471008,10154200
1980-05-09,10154200,21.1526496,10154200
1980-05-10,10154200,18.8873056,10154200
1980-05-11,10154200,15.857408,10154200
1980-05-12,10154200,14.1584,10154200
1980-05-13,10154200,12.4027584,10154200
1980-05-14,10154200,11.609888,10154200
1980-05-15,10154200,12.2894912,10154200
1980-05-16,10154200,12.8558272,10154200
1980-05-17,10154200,12.2894912,10154200
1980-05-18,10154200,11.4116704,10154200
1980-05-19,10154200,12.9690944,10154200
1980-05-20,10154200,16.5086944,10154200
1980-05-21,10154200,22.6251232,10154200
1980-05-22,10154200,30.298976,10154200
1980-05-23,10154200,35.962336,10154200
1980-05-24,10154200,29.73264,10154200
1980-05-25,10154200,22.936608,10154200
1980-05-26,10154200,18.7457216,10154200
1980-05-27,10154200,17.273248,10154200
1980-05-28,10154200,17.131664,10154200
1980-05-29,10154200,18.3492864,10154200
1980-05-30,10154200,18.2077024,10154200
1980-05-31,10154200,19.7084928,10154200
1980-06-01,10154200,20.1332448,10154200
1980-06-02,10154200,20.8694816,10154200
1980-06-03,10154200,20.4447296,10154200
1980-06-04,10154200,25.5983872,10154200
1980-06-05,10154200,30.582144,10154200
1980-06-06,10154200,31.997984,10154200
1980-06-07,10154200,29.166304,10154200
1980-06-08,10154200,31.14848,10154200
1980-06-09,10154200,33.98016,10154200
1980-06-10,10154200,37.944511999999996,10154200
1980-06-11,10154200,39.360352,10154200
1980-06-12,10154200,37.095008,10154200
1980-06-13,10154200,32.56432,10154200
1980-06-14,10154200,29.449472,10154200
1980-06-15,10154200,25.5983872,10154200
1980-06-16,10154200,22.795023999999998,10154200
1980-06-17,10154200,23.078192,10154200
1980-06-18,10154200,23.2480928,10154200
1980-06-19,10154200,23.5595776,10154200
1980-06-20,10154200,22.1720544,10154200
1980-06-21,10154200,19.9916608,10154200
1980-06-22,10154200,19.3120576,10154200
1980-06-23,10154200,18.3492864,10154200
1980-06-24,10154200,17.414832,10154200
1980-06-25,10154200,18.4625536,10154200
1980-06-26,10154200,24.1825472,10154200
1980-06-27,10154200,24.1825472,10154200
1980-06-28,10154200,21.0110656,10154200
1980-06-29,10154200,19.3120576,10154200
1980-06-30,10154200,18.7457216,10154200
1980-07-01,10154200,18.0661184,10154200
1980-07-02,10154200,17.8112672,10154200
1980-07-03,10154200,15.998992,10154200
1980-07-04,10154200,14.4982016,10154200
1980-07-05,10154200,12.516025599999999,10154200
1980-07-06,10154200,11.0718688,10154200
1980-07-07,10154200,9.8542464,10154200
1980-07-08,10154200,9.6560288,10154200
1980-07-09,10154200,9.2595936,10154200
1980-07-10,10154200,8.49504,10154200
1980-07-11,10154200,8.0419712,10154200
1980-07-12,10154200,7.5322688,10154200
1980-07-13,10154200,7.1075168,10154200
1980-07-14,10154200,6.796032,10154200
1980-07-15,10154200,6.229696,10154200
1980-07-16,10154200,5.8615775999999995,10154200
1980-07-17,10154200,5.6350432,10154200
1980-07-18,10154200,5.7766272,10154200
1980-07-19,10154200,5.6350432,10154200
1980-07-20,10154200,5.4368256,10154200
1980-07-21,10154200,5.3518752,10154200
1980-07-22,10154200,5.1536576,10154200
1980-07-23,10154200,4.8988064,10154200
1980-07-24,10154200,5.1536576,10154200
1980-07-25,10154200,4.8988064,10154200
1980-07-26,10154200,4.7572224,10154200
1980-07-27,10154200,4.5023712,10154200
1980-07-28,10154200,4.389104,10154200
1980-07-29,10154200,4.389104,10154200
1980-07-30,10154200,4.3324704,10154200
1980-07-31,10154200,4.1908864,10154200
1980-08-01,10154200,4.1342528,10154200
1980-08-02,10154200,4.0776192,10154200
1980-08-03,10154200,4.0209856,10154200
1980-08-04,10154200,4.0209856,10154200
1980-08-05,10154200,3.964352,10154200
1980-08-06,10154200,3.8510847999999998,10154200
1980-08-07,10154200,3.681184,10154200
1980-08-08,10154200,3.5679168,10154200
1980-08-09,10154200,3.6245504,10154200
1980-08-10,10154200,4.1342528,10154200
1980-08-11,10154200,4.0209856,10154200
1980-08-12,10154200,3.7944512,10154200
1980-08-13,10154200,3.681184,10154200
1980-08-14,10154200,3.6245504,10154200
1980-08-15,10154200,3.6245504,10154200
1980-08-16,10154200,3.3130656,10154200
1980-08-17,10154200,3.2847488,10154200
1980-08-18,10154200,3.1714816,10154200
1980-08-19,10154200,3.2847488,10154200
1980-08-20,10154200,3.2847488,10154200
1980-08-21,10154200,3.114848,10154200
1980-08-22,10154200,2.9449472,10154200
1980-08-23,10154200,2.83168,10154200
1980-08-24,10154200,2.7184128,10154200
1980-08-25,10154200,3.0298976,10154200
1980-08-26,10154200,2.973264,10154200
1980-08-27,10154200,2.6617792,10154200
1980-08-28,10154200,2.5201952,10154200
1980-08-29,10154200,2.3502944,10154200
1980-08-30,10154200,2.3502944,10154200
1980-08-31,10154200,2.3502944,10154200
1980-09-01,10154200,2.265344,10154200
1980-09-02,10154200,2.2370272,10154200
1980-09-03,10154200,2.1803936,10154200
1980-09-04,10154200,2.12376,10154200
1980-09-05,10154200,2.0388096,10154200
1980-09-06,10154200,2.0388096,10154200
1980-09-07,10154200,2.3502944,10154200
1980-09-08,10154200,2.406928,10154200
1980-09-09,10154200,2.4352448,10154200
1980-09-10,10154200,2.6617792,10154200
1980-09-11,10154200,2.83168,10154200
1980-09-12,10154200,2.8883136,10154200
1980-09-13,10154200,2.5201952,10154200
1980-09-14,10154200,2.3219776,10154200
1980-09-15,10154200,2.1803936,10154200
1980-09-16,10154200,2.12376,10154200
1980-09-17,10154200,2.0388096,10154200
1980-09-18,10154200,1.982176,10154200
1980-09-19,10154200,1.982176,10154200
1980-09-20,10154200,2.2370272,10154200
1980-09-21,10154200,2.3219776,10154200
1980-09-22,10154200,2.3219776,10154200
1980-09-23,10154200,2.2370272,10154200
1980-09-24,10154200,2.1803936,10154200
1980-09-25,10154200,2.1520768,10154200
1980-09-26,10154200,2.1520768,10154200
1980-09-27,10154200,2.0388096,10154200
1980-09-28,10154200,2.0388096,10154200
1980-09-29,10154200,2.0388096,10154200
1980-09-30,10154200,2.0388096,10154200
1980-10-01,10154200,1.982176,10154200
1980-10-02,10154200,1.982176,10154200
1980-10-03,10154200,1.8689088,10154200
1980-10-04,10154200,1.8122752,10154200
1980-10-05,10154200,1.7273247999999999,10154200
1980-10-06,10154200,1.699008,10154200
1980-10-07,10154200,1.6706912,10154200
1980-10-08,10154200,1.5857408,10154200
1980-10-09,10154200,1.557424,10154200
1980-10-10,10154200,1.5291071999999999,10154200
1980-10-11,10154200,1.5291071999999999,10154200
1980-10-12,10154200,1.557424,10154200
1980-10-13,10154200,1.982176,10154200
1980-10-14,10154200,2.0104928,10154200
1980-10-15,10154200,2.3219776,10154200
1980-10-16,10154200,2.265344,10154200
1980-10-17,10154200,2.1803936,10154200
1980-10-18,10154200,2.1520768,10154200
1980-10-19,10154200,2.0954432,10154200
1980-10-20,10154200,2.1520768,10154200
1980-10-21,10154200,2.1520768,10154200
1980-10-22,10154200,2.0954432,10154200
1980-10-23,10154200,1.7556416,10154200
1980-10-24,10154200,1.699008,10154200
1980-10-25,10154200,1.8122752,10154200
1980-10-26,10154200,1.8689088,10154200
1980-10-27,10154200,1.8689088,10154200
1980-10-28,10154200,1.699008,10154200
1980-10-29,10154200,1.7273247999999999,10154200
1980-10-30,10154200,1.840592,10154200
1980-10-31,10154200,1.840592,10154200
1980-11-01,10154200,1.8122752,10154200
1980-11-02,10154200,1.8122752,10154200
1980-11-03,10154200,1.8122752,10154200
1980-11-04,10154200,1.8122752,10154200
1980-11-05,10154200,1.8122752,10154200
1980-11-06,10154200,1.840592,10154200
1980-11-07,10154200,1.8972256,10154200
1980-11-08,10154200,1.9538592,10154200
1980-11-09,10154200,1.9255423999999999,10154200
1980-11-10,10154200,1.8689088,10154200
1980-11-11,10154200,1.840592,10154200
1980-11-12,10154200,2.2087104,10154200
1980-11-13,10154200,2.2370272,10154200
1980-11-14,10154200,1.840592,10154200
1980-11-15,10154200,1.1893056,10154200
1980-11-16,10154200,1.41584,10154200
1980-11-17,10154200,1.41584,10154200
1980-11-18,10154200,1.5291071999999999,10154200
1980-11-19,10154200,1.6423744,10154200
1980-11-20,10154200,1.7273247999999999,10154200
1980-11-21,10154200,1.6423744,10154200
1980-11-22,10154200,1.699008,10154200
1980-11-23,10154200,1.6706912,10154200
1980-11-24,10154200,1.7273247999999999,10154200
1980-11-25,10154200,1.6706912,10154200
1980-11-26,10154200,1.6140576,10154200
1980-11-27,10154200,1.6140576,10154200
1980-11-28,10154200,1.7273247999999999,10154200
1980-11-29,10154200,1.699008,10154200
1980-11-30,10154200,1.699008,10154200
1980-12-01,10154200,1.6706912,10154200
1980-12-02,10154200,1.6706912,10154200
1980-12-03,10154200,1.699008,10154200
1980-12-04,10154200,1.699008,10154200
1980-12-05,10154200,1.7556416,10154200
1980-12-06,10154200,1.7556416,10154200
1980-12-07,10154200,1.699008,10154200
1980-12-08,10154200,1.3308896,10154200
1980-12-09,10154200,1.41584,10154200
1980-12-10,10154200,1.5007904,10154200
1980-12-11,10154200,1.6706912,10154200
1980-12-12,10154200,1.7273247999999999,10154200
1980-12-13,10154200,1.6423744,10154200
1980-12-14,10154200,1.6140576,10154200
1980-12-15,10154200,1.6423744,10154200
1980-12-16,10154200,1.7273247999999999,10154200
1980-12-17,10154200,1.699008,10154200
1980-12-18,10154200,1.6706912,10154200
1980-12-19,10154200,1.6423744,10154200
1980-12-20,10154200,1.6140576,10154200
1980-12-21,10154200,1.5857408,10154200
1980-12-22,10154200,1.5857408,10154200
1980-12-23,10154200,1.6140576,10154200
1980-12-24,10154200,1.5857408,10154200
1980-12-25,10154200,1.5857408,10154200
1980-12-26,10154200,1.5857408,10154200
1980-12-27,10154200,1.5857408,10154200
1980-12-28,10154200,1.5857408,10154200
1980-12-29,10154200,1.4724736,10154200
1980-12-30,10154200,1.4724736,10154200
1980-12-31,10154200,1.5007904,10154200
1981-01-01,10154200,1.5007904,10154200
1981-01-02,10154200,1.4724736,10154200
1981-01-03,10154200,1.4441568,10154200
1981-01-04,10154200,1.4724736,10154200
1981-01-05,10154200,1.4441568,10154200
1981-01-06,10154200,1.3592064,10154200
1981-01-07,10154200,1.3592064,10154200
1981-01-08,10154200,1.3308896,10154200
1981-01-09,10154200,1.3308896,10154200
1981-01-10,10154200,1.3592064,10154200
1981-01-11,10154200,1.3308896,10154200
1981-01-12,10154200,1.3025728,10154200
1981-01-13,10154200,1.3308896,10154200
1981-01-14,10154200,1.1893056,10154200
1981-01-15,10154200,1.3308896,10154200
1981-01-16,10154200,1.2176224,10154200
1981-01-17,10154200,1.3875232,10154200
1981-01-18,10154200,1.3592064,10154200
1981-01-19,10154200,1.3025728,10154200
1981-01-20,10154200,1.3025728,10154200
1981-01-21,10154200,1.3025728,10154200
1981-01-22,10154200,1.3308896,10154200
1981-01-23,10154200,1.3025728,10154200
1981-01-24,10154200,1.3875232,10154200
1981-01-25,10154200,1.3025728,10154200
1981-01-26,10154200,1.2459392,10154200
1981-01-27,10154200,1.4441568,10154200
1981-01-28,10154200,1.4441568,10154200
1981-01-29,10154200,1.41584,10154200
1981-01-30,10154200,1.4724736,10154200
1981-01-31,10154200,1.41584,10154200
1981-02-01,10154200,1.4441568,10154200
1981-02-02,10154200,1.3592064,10154200
1981-02-03,10154200,1.41584,10154200
1981-02-04,10154200,1.3875232,10154200
1981-02-05,10154200,1.3875232,10154200
1981-02-06,10154200,1.5007904,10154200
1981-02-07,10154200,1.4724736,10154200
1981-02-08,10154200,1.4441568,10154200
1981-02-09,10154200,1.4441568,10154200
1981-02-10,10154200,1.3875232,10154200
1981-02-11,10154200,1.4441568,10154200
1981-02-12,10154200,1.5857408,10154200
1981-02-13,10154200,1.5857408,10154200
1981-02-14,10154200,1.6423744,10154200
1981-02-15,10154200,1.6140576,10154200
1981-02-16,10154200,1.5857408,10154200
1981-02-17,10154200,1.5291071999999999,10154200
1981-02-18,10154200,1.557424,10154200
1981-02-19,10154200,1.5291071999999999,10154200
1981-02-20,10154200,1.557424,10154200
1981-02-21,10154200,1.4724736,10154200
1981-02-22,10154200,1.3875232,10154200
1981-02-23,10154200,1.5291071999999999,10154200
1981-02-24,10154200,1.5291071999999999,10154200
1981-02-25,10154200,1.5291071999999999,10154200
1981-02-26,10154200,1.5007904,10154200
1981-02-27,10154200,1.4724736,10154200
1981-02-28,10154200,1.41584,10154200
1981-03-01,10154200,1.4441568,10154200
1981-03-02,10154200,1.4441568,10154200
1981-03-03,10154200,1.4441568,10154200
1981-03-04,10154200,1.3592064,10154200
1981-03-05,10154200,1.4441568,10154200
1981-03-06,10154200,1.41584,10154200
1981-03-07,10154200,1.41584,10154200
1981-03-08,10154200,1.3592064,10154200
1981-03-09,10154200,1.3592064,10154200
1981-03-10,10154200,1.3875232,10154200
1981-03-11,10154200,1.3025728,10154200
1981-03-12,10154200,1.3875232,10154200
1981-03-13,10154200,1.3875232,10154200
1981-03-14,10154200,1.3875232,10154200
1981-03-15,10154200,1.41584,10154200
1981-03-16,10154200,1.4441568,10154200
1981-03-17,10154200,1.3875232,10154200
1981-03-18,10154200,1.3308896,10154200
1981-03-19,10154200,1.4724736,10154200
1981-03-20,10154200,1.4441568,10154200
1981-03-21,10154200,1.41584,10154200
1981-03-22,10154200,1.3308896,10154200
1981-03-23,10154200,1.5007904,10154200
1981-03-24,10154200,1.5291071999999999,10154200
1981-03-25,10154200,1.5007904,10154200
1981-03-26,10154200,1.5291071999999999,10154200
1981-03-27,10154200,1.5291071999999999,10154200
1981-03-28,10154200,1.557424,10154200
1981-03-29,10154200,1.5857408,10154200
1981-03-30,10154200,1.699008,10154200
1981-03-31,10154200,1.6140576,10154200
1981-04-01,10154200,1.6140576,10154200
1981-04-02,10154200,1.7273247999999999,10154200
1981-04-03,10154200,1.7556416,10154200
1981-04-04,10154200,1.6140576,10154200
1981-04-05,10154200,1.5857408,10154200
1981-04-06,10154200,2.1803936,10154200
1981-04-07,10154200,2.1803936,10154200
1981-04-08,10154200,2.0388096,10154200
1981-04-09,10154200,2.2370272,10154200
1981-04-10,10154200,2.9449472,10154200
1981-04-11,10154200,3.3696992,10154200
1981-04-12,10154200,3.6245504,10154200
1981-04-13,10154200,4.0776192,10154200
1981-04-14,10154200,4.5590048,10154200
1981-04-15,10154200,5.4934592,10154200
1981-04-16,10154200,5.4934592,10154200
1981-04-17,10154200,6.5411808,10154200
1981-04-18,10154200,7.6172192,10154200
1981-04-19,10154200,10.3639488,10154200
1981-04-20,10154200,7.78712,10154200
1981-04-21,10154200,6.8526656,10154200
1981-04-22,10154200,6.3146464,10154200
1981-04-23,10154200,6.937616,10154200
1981-04-24,10154200,9.061376,10154200
1981-04-25,10154200,11.723155199999999,10154200
1981-04-26,10154200,14.0451328,10154200
1981-04-27,10154200,14.299984,10154200
1981-04-28,10154200,12.74256,10154200
1981-04-29,10154200,14.4982016,10154200
1981-04-30,10154200,18.7457216,10154200
1981-05-01,10154200,24.465715199999998,10154200
1981-05-02,10154200,29.166304,10154200
1981-05-03,10154200,30.015808,10154200
1981-05-04,10154200,21.4358176,10154200
1981-05-05,10154200,18.6041376,10154200
1981-05-06,10154200,17.0183968,10154200
1981-05-07,10154200,14.1584,10154200
1981-05-08,10154200,12.74256,10154200
1981-05-09,10154200,11.2984032,10154200
1981-05-10,10154200,10.9869184,10154200
1981-05-11,10154200,12.74256,10154200
1981-05-12,10154200,10.8736512,10154200
1981-05-13,10154200,10.052464,10154200
1981-05-14,10154200,10.6754336,10154200
1981-05-15,10154200,12.516025599999999,10154200
1981-05-16,10154200,11.609888,10154200
1981-05-17,10154200,11.185136,10154200
1981-05-18,10154200,10.5338496,10154200
1981-05-19,10154200,11.9496896,10154200
1981-05-20,10154200,13.6770144,10154200
1981-05-21,10154200,13.308895999999999,10154200
1981-05-22,10154200,12.8558272,10154200
1981-05-23,10154200,11.723155199999999,10154200
1981-05-24,10154200,12.2894912,10154200
1981-05-25,10154200,14.1584,10154200
1981-05-26,10154200,18.0661184,10154200
1981-05-27,10154200,21.577401599999998,10154200
1981-05-28,10154200,26.5611584,10154200
1981-05-29,10154200,26.0797728,10154200
1981-05-30,10154200,22.087104,10154200
1981-05-31,10154200,25.8249216,10154200
1981-06-01,10154200,25.2869024,10154200
1981-06-02,10154200,23.5595776,10154200
1981-06-03,10154200,22.5684896,10154200
1981-06-04,10154200,19.9916608,10154200
1981-06-05,10154200,20.8694816,10154200
1981-06-06,10154200,21.7473024,10154200
1981-06-07,10154200,22.1720544,10154200
1981-06-08,10154200,20.8694816,10154200
1981-06-09,10154200,19.0288896,10154200
1981-06-10,10154200,15.4892896,10154200
1981-06-11,10154200,13.6770144,10154200
1981-06-12,10154200,14.6397856,10154200
1981-06-13,10154200,18.4908704,10154200
1981-06-14,10154200,15.7441408,10154200
1981-06-15,10154200,13.2239456,10154200
1981-06-16,10154200,11.1001856,10154200
1981-06-17,10154200,10.052464,10154200
1981-06-18,10154200,9.1746432,10154200
1981-06-19,10154200,8.5233568,10154200
1981-06-20,10154200,8.070288,10154200
1981-06-21,10154200,8.1552384,10154200
1981-06-22,10154200,7.4473184,10154200
1981-06-23,10154200,6.9659328,10154200
1981-06-24,10154200,6.3995968,10154200
1981-06-25,10154200,5.8615775999999995,10154200
1981-06-26,10154200,5.5784096,10154200
1981-06-27,10154200,5.380192,10154200
1981-06-28,10154200,5.4934592,10154200
1981-06-29,10154200,5.380192,10154200
1981-06-30,10154200,5.1536576,10154200
1981-07-01,10154200,5.097024,10154200
1981-07-02,10154200,5.4934592,10154200
1981-07-03,10154200,5.380192,10154200
1981-07-04,10154200,4.813856,10154200
1981-07-05,10154200,4.530688,10154200
1981-07-06,10154200,4.6439552,10154200
1981-07-07,10154200,4.4457376,10154200
1981-07-08,10154200,3.4829664,10154200
1981-07-09,10154200,3.3130656,10154200
1981-07-10,10154200,3.1714816,10154200
1981-07-11,10154200,3.0298976,10154200
1981-07-12,10154200,3.0582143999999998,10154200
1981-07-13,10154200,3.0582143999999998,10154200
1981-07-14,10154200,2.8883136,10154200
1981-07-15,10154200,2.8033632,10154200
1981-07-16,10154200,2.9449472,10154200
1981-07-17,10154200,3.1714816,10154200
1981-07-18,10154200,3.4546495999999998,10154200
1981-07-19,10154200,3.4263328,10154200
1981-07-20,10154200,3.2564319999999998,10154200
1981-07-21,10154200,3.1997984,10154200
1981-07-22,10154200,3.1431648,10154200
1981-07-23,10154200,3.0015808,10154200
1981-07-24,10154200,2.9449472,10154200
1981-07-25,10154200,2.83168,10154200
1981-07-26,10154200,2.8599968,10154200
1981-07-27,10154200,2.8599968,10154200
1981-07-28,10154200,2.7467296,10154200
1981-07-29,10154200,2.690096,10154200
1981-07-30,10154200,2.6617792,10154200
1981-07-31,10154200,2.5768288,10154200
1981-08-01,10154200,2.4635616,10154200
1981-08-02,10154200,2.406928,10154200
1981-08-03,10154200,2.406928,10154200
1981-08-04,10154200,2.3786112,10154200
1981-08-05,10154200,2.3219776,10154200
1981-08-06,10154200,2.2936608,10154200
1981-08-07,10154200,2.2370272,10154200
1981-08-08,10154200,2.4352448,10154200
1981-08-09,10154200,2.4918784,10154200
1981-08-10,10154200,2.548512,10154200
1981-08-11,10154200,2.406928,10154200
1981-08-12,10154200,2.406928,10154200
1981-08-13,10154200,2.3502944,10154200
1981-08-14,10154200,2.3502944,10154200
1981-08-15,10154200,2.265344,10154200
1981-08-16,10154200,2.2370272,10154200
1981-08-17,10154200,2.2370272,10154200
1981-08-18,10154200,2.2370272,10154200
1981-08-19,10154200,2.12376,10154200
1981-08-20,10154200,2.0954432,10154200
1981-08-21,10154200,2.1520768,10154200
1981-08-22,10154200,2.1803936,10154200
1981-08-23,10154200,2.0954432,10154200
1981-08-24,10154200,2.12376,10154200
1981-08-25,10154200,2.0954432,10154200
1981-08-26,10154200,2.12376,10154200
1981-08-27,10154200,2.0671264,10154200
1981-08-28,10154200,2.0671264,10154200
1981-08-29,10154200,2.0104928,10154200
1981-08-30,10154200,2.0104928,10154200
1981-08-31,10154200,2.0671264,10154200
1981-09-01,10154200,2.0104928,10154200
1981-09-02,10154200,1.982176,10154200
1981-09-03,10154200,1.9255423999999999,10154200
1981-09-04,10154200,1.8972256,10154200
1981-09-05,10154200,2.5768288,10154200
1981-09-06,10154200,2.7184128,10154200
1981-09-07,10154200,2.6051456,10154200
1981-09-08,10154200,2.5201952,10154200
1981-09-09,10154200,2.265344,10154200
1981-09-10,10154200,2.12376,10154200
1981-09-11,10154200,2.7750464,10154200
1981-09-12,10154200,2.4635616,10154200
1981-09-13,10154200,2.2087104,10154200
1981-09-14,10154200,2.0671264,10154200
1981-09-15,10154200,1.9538592,10154200
1981-09-16,10154200,1.8972256,10154200
1981-09-17,10154200,1.8122752,10154200
1981-09-18,10154200,1.6706912,10154200
1981-09-19,10154200,1.557424,10154200
1981-09-20,10154200,1.5291071999999999,10154200
1981-09-21,10154200,1.4724736,10154200
1981-09-22,10154200,1.4724736,10154200
1981-09-23,10154200,1.4441568,10154200
1981-09-24,10154200,1.41584,10154200
1981-09-25,10154200,1.557424,10154200
1981-09-26,10154200,1.6140576,10154200
1981-09-27,10154200,1.4724736,10154200
1981-09-28,10154200,1.41584,10154200
1981-09-29,10154200,1.3875232,10154200
1981-09-30,10154200,1.3875232,10154200
1981-10-01,10154200,1.3308896,10154200
1981-10-02,10154200,1.3308896,10154200
1981-10-03,10154200,1.7556416,10154200
1981-10-04,10154200,2.6051456,10154200
1981-10-05,10154200,2.1520768,10154200
1981-10-06,10154200,1.8689088,10154200
1981-10-07,10154200,1.7556416,10154200
1981-10-08,10154200,2.2087104,10154200
1981-10-09,10154200,2.0954432,10154200
1981-10-10,10154200,1.9255423999999999,10154200
1981-10-11,10154200,3.6245504,10154200
1981-10-12,10154200,2.9166304,10154200
1981-10-13,10154200,2.5768288,10154200
1981-10-14,10154200,2.5201952,10154200
1981-10-15,10154200,2.3502944,10154200
1981-10-16,10154200,2.6617792,10154200
1981-10-17,10154200,2.6051456,10154200
1981-10-18,10154200,2.6051456,10154200
1981-10-19,10154200,2.5768288,10154200
1981-10-20,10154200,2.5201952,10154200
1981-10-21,10154200,2.5768288,10154200
1981-10-22,10154200,2.4918784,10154200
1981-10-23,10154200,2.4918784,10154200
1981-10-24,10154200,2.5201952,10154200
1981-10-25,10154200,2.406928,10154200
1981-10-26,10154200,2.265344,10154200
